/* 
Selezionare tutti i corsi di laurea con i relativi corsi e insegnanti
*/

SELECT *
FROM degrees
JOIN courses ON courses.degree_id = degrees.id
JOIN course_teacher ON course_teacher.course_id = courses.id
JOIN teachers ON course_teacher.teacher_id = teachers.id

id,department_id,name,level,address,email,website,id,degree_id,name,description,period,year,cfu,website,course_id,teacher_id,id,name,surname,phone,email,office_address,office_number
8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,130,8,"quis aut a","Culpa non fuga ratione et sit facilis facere. Quos repudiandae ut molestiae tempore ea. Aliquam maiores placeat provident aut.","II semestre",1,14,www.accusamus.uni.it,130,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
11,2,"Corso di Laurea in Astronomia",triennale,"Rotonda De Santis 61",astronomia@uni.it,www.astronomia.uni.it,179,11,"provident ea molestiae","Amet dolores quia qui. Rerum eius totam quidem sequi incidunt ea. Aut culpa qui aperiam et. Qui expedita id ex nisi. Saepe et rem numquam qui aperiam.","II semestre",2,11,www.dolorum.uni.it,179,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
15,3,"Corso di Laurea in Ingegneria Civile",triennale,"Rotonda Felicia 485 Piano 1",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,256,15,"hic et et","Ut at inventore ut. Aut error voluptates rerum repellat saepe ex.","II semestre",3,9,NULL,256,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
16,3,"Corso di Laurea in Ingegneria per l'Ambiente e il Territorio",triennale,"Borgo Nestore 88 Piano 7",ingegneria-per-lambiente-e-il-territorio@uni.it,www.ingegneria-per-lambiente-e-il-territorio.uni.it,260,16,"occaecati officiis aliquid","Illo iusto consequuntur cupiditate modi nostrum qui quia nesciunt. Blanditiis praesentium dolor sint. Ipsa voluptas omnis repellendus voluptatem qui tempora animi omnis.","I semestre",1,3,NULL,260,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
42,7,"Corso di Laurea in Tecnica della Riabilitazione Psichiatrica",triennale,"Strada Naomi 536",tecnica-della-riabilitazione-psichiatrica@uni.it,www.tecnica-della-riabilitazione-psichiatrica.uni.it,755,42,"quaerat id possimus","Cumque autem labore ut omnis voluptates deleniti quas. Fugit mollitia et quasi voluptatem voluptate amet. At quo similique asperiores suscipit velit ipsum dolorem et.","II semestre",3,11,www.est.uni.it,755,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
45,8,"Corso di Laurea in Chimica",triennale,"Contrada Battaglia 163 Piano 6",chimica@uni.it,www.chimica.uni.it,814,45,"architecto eligendi consequatur","Dolorum molestiae qui voluptas distinctio veritatis repellat architecto. Aut eos tempore ipsam numquam. Impedit eum nobis totam et nihil.","II semestre",3,13,www.natus.uni.it,814,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
47,8,"Corso di Laurea in Scienza dei Materiali",triennale,"Rotonda Santoro 1 Appartamento 52",scienza-dei-materiali@uni.it,www.scienza-dei-materiali.uni.it,839,47,"non rerum molestiae","Sunt ut quam earum quia totam consequuntur. Earum eos tempore molestiae maiores fugiat aliquid.","I semestre",1,10,www.blanditiis.uni.it,839,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
56,9,"Corso di Laurea Magistrale in Entrepreneurship and Innovation",magistrale,"Strada Ludovico 8",entrepreneurship-and-innovation@uni.it,www.entrepreneurship-and-innovation.uni.it,1000,56,"error quam maiores","Ipsa et consequatur enim cumque nemo. Voluptatem sunt dicta voluptatum ex. Est quos sunt sed nihil quia repudiandae facere accusantium.","II semestre",1,4,NULL,1000,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
69,12,"Corso di Laurea in Lettere",triennale,"Rotonda Moretti 6",lettere@uni.it,www.lettere.uni.it,1216,69,"nihil occaecati minus","Autem totam deserunt voluptas. Cumque vel quos asperiores temporibus est praesentium sit ut. Placeat dolorem est est eos adipisci voluptas quaerat.","II semestre",3,8,NULL,1216,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
72,12,"Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane",magistrale,"Strada Nathan 6 Appartamento 73",lingue-e-letterature-europee-e-americane@uni.it,www.lingue-e-letterature-europee-e-americane.uni.it,1269,72,"aspernatur veritatis placeat","Quidem veritatis nihil adipisci omnis libero voluptas. Temporibus voluptatem numquam assumenda. Et perferendis nemo cupiditate est ut earum dolor.","II semestre",2,3,www.est.uni.it,1269,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
74,12,"Corso di Laurea Magistrale in Linguistica",magistrale,"Strada Pellegrino 3 Appartamento 85",linguistica@uni.it,www.linguistica.uni.it,1288,74,"quia totam sunt","Temporibus est et et ut occaecati facilis. Porro aut magnam quis repellendus culpa iste.","I semestre",1,10,www.ipsam.uni.it,1288,75,75,Soriana,Pellegrino,"+80 4162 3863495",albino.orlando@longo.com,"Strada Lombardi 855",16
8,1,"Corso di Laurea Magistrale in Biologia sanitaria",magistrale,"Contrada Osvaldo 497 Piano 5",biologia-sanitaria@uni.it,www.biologia-sanitaria.uni.it,131,8,"tenetur animi autem","Ut quam ex rerum doloribus doloremque iure. Et et sed nisi dolores praesentium facere rerum. Sequi explicabo impedit eius quisquam et ratione id.","I semestre",2,4,NULL,131,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
15,3,"Corso di Laurea in Ingegneria Civile",triennale,"Rotonda Felicia 485 Piano 1",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,242,15,"deserunt quia non","Itaque vitae labore repellendus et labore. Reprehenderit quos quo dolorem architecto temporibus sequi perspiciatis aperiam.","I semestre",2,7,NULL,242,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
17,3,"Corso di Laurea in Ingegneria Edile - Architettura",triennale,"Piazza Pellegrini 64",ingegneria-edile-architettura@uni.it,www.ingegneria-edile-architettura.uni.it,293,17,"dolores ex sequi","Ullam rerum asperiores et et adipisci reprehenderit quia. Qui voluptatem similique dicta in occaecati. Cupiditate incidunt quisquam repudiandae.","II semestre",2,4,www.id.uni.it,293,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
20,4,"Corso di Laurea in Ingegneria Informatica",triennale,"Rotonda Clodovea 112 Appartamento 44",ingegneria-informatica@uni.it,www.ingegneria-informatica.uni.it,341,20,"officiis corrupti et","Aspernatur at non neque est dolorem. Ea eaque quo sint eum. Modi voluptatem eligendi dolorem. Culpa possimus illum est ipsum.","I semestre",1,14,NULL,341,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
20,4,"Corso di Laurea in Ingegneria Informatica",triennale,"Rotonda Clodovea 112 Appartamento 44",ingegneria-informatica@uni.it,www.ingegneria-informatica.uni.it,343,20,"error officia nulla","Ducimus minima numquam rerum dolorem porro itaque. Non itaque eligendi ad corrupti velit. Dicta iure officiis explicabo et pariatur distinctio ad.","II semestre",1,4,NULL,343,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
33,6,"Corso di Laurea in Infermieristica",triennale,"Incrocio Gentile 507 Appartamento 78",infermieristica@uni.it,www.infermieristica.uni.it,566,33,"vitae vitae aperiam","Asperiores similique porro et. Modi qui excepturi qui hic impedit quia dolorum doloribus. Et nisi aut id praesentium tenetur magni velit alias.","I semestre",2,11,www.itaque.uni.it,566,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
34,6,"Corso di Laurea in Tecniche di Laboratorio Biomedico",triennale,"Rotonda Fernando 68 Appartamento 67",tecniche-di-laboratorio-biomedico@uni.it,www.tecniche-di-laboratorio-biomedico.uni.it,597,34,"ad molestiae necessitatibus","Quis praesentium deserunt nulla delectus at. Voluptates ipsum laboriosam modi quisquam recusandae sequi. Earum asperiores est et. Nulla quasi repudiandae quos.","II semestre",3,11,NULL,597,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,828,46,"voluptatem nobis iusto","Dicta dolores eius quidem enim. Similique illo odit harum placeat incidunt et. Necessitatibus enim suscipit commodi dolores. Occaecati sit natus id modi autem aut veniam.","II semestre",2,6,NULL,828,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
50,8,"Corso di Laurea Magistrale in Chimica Industriale",magistrale,"Incrocio Gatti 16",chimica-industriale@uni.it,www.chimica-industriale.uni.it,895,50,"quia mollitia voluptates","Praesentium rerum dignissimos neque quod dolorum. Sed consequatur fugit cumque et. Cum dolore adipisci aperiam asperiores. Dolorem tempore dolores mollitia ea maxime.","I semestre",1,3,NULL,895,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
54,9,"Corso di Laurea Magistrale in Business Administration",magistrale,"Rotonda Valentini 49",business-administration@uni.it,www.business-administration.uni.it,974,54,"fuga pariatur excepturi","Incidunt corrupti maiores soluta soluta. Qui quidem totam nostrum. Perspiciatis sed velit debitis et a. Autem eum qui aperiam dolore eos sequi error.","II semestre",2,12,NULL,974,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
60,10,"Corso di Laurea in Relazioni Internazionali e Diritti Umani",triennale,"Borgo Fontana 865 Appartamento 53",relazioni-internazionali-e-diritti-umani@uni.it,www.relazioni-internazionali-e-diritti-umani.uni.it,1057,60,"nihil ipsa et","Id molestiae maxime consectetur sit nam voluptatum laudantium. Id modi impedit quidem asperiores quisquam. Sit odio in autem et doloribus. Vel quis iste ad hic est minima et.","I semestre",1,13,NULL,1057,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
75,12,"Corso di Laurea Magistrale in Strategie di Comunicazione",magistrale,"Strada Gentile 493",strategie-di-comunicazione@uni.it,www.strategie-di-comunicazione.uni.it,1314,75,"enim unde dolorem","Voluptate modi est facilis cumque ut autem. Aut ut nulla itaque fuga. Laboriosam dolores nihil minus. Ut ullam molestias nemo aliquid vel.","I semestre",2,12,www.repellat.uni.it,1314,76,76,Ortensia,Testa,NULL,hpiras@email.it,"Contrada Penelope 73",28
20,4,"Corso di Laurea in Ingegneria Informatica",triennale,"Rotonda Clodovea 112 Appartamento 44",ingegneria-informatica@uni.it,www.ingegneria-informatica.uni.it,346,20,"doloribus aut pariatur","Molestiae quia iure corporis aut facere eos. Fugiat amet assumenda omnis fuga consequatur. Quis aut quos est excepturi.","I semestre",2,5,NULL,346,77,77,Cesidia,Barbieri,"+66 299 95 47 1886",lazzaro44@martinelli.com,"Via Maika 491",23
22,4,"Corso di Laurea in Ingegneria Elettronica",triennale,"Contrada Patrizio 91 Appartamento 25",ingegneria-elettronica@uni.it,www.ingegneria-elettronica.uni.it,397,22,"et nam aut","Soluta unde exercitationem eligendi ea labore. Asperiores fugit et esse aut. Eius qui est eum. Dolorem et sequi voluptatibus et tempora quis qui.","II semestre",3,11,NULL,397,77,77,Cesidia,Barbieri,"+66 299 95 47 1886",lazzaro44@martinelli.com,"Via Maika 491",23
37,6,"Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata",magistrale,"Contrada Sala 9",scienze-e-tecniche-dellattivita-motoria-preventiva-e-adattata@uni.it,www.scienze-e-tecniche-dellattivita-motoria-preventiva-e-adattata.uni.it,646,37,"cupiditate aut ad","Consequatur maiores ipsa non in. Iste ut deleniti assumenda. Doloremque sed sint et voluptatem. Accusantium et qui sed culpa eum quaerat.","I semestre",2,10,www.aperiam.uni.it,646,77,77,Cesidia,Barbieri,"+66 299 95 47 1886",lazzaro44@martinelli.com,"Via Maika 491",23
58,10,"Corso di Laurea in Diritto dell'Economia",triennale,"Strada Miriana 2 Appartamento 06",diritto-delleconomia@uni.it,www.diritto-delleconomia.uni.it,1027,58,"rerum qui omnis","Nostrum est blanditiis quo voluptatibus. Officia recusandae voluptatem et minima quam. Consequatur in consectetur porro culpa.","I semestre",2,7,www.ipsa.uni.it,1027,77,77,Cesidia,Barbieri,"+66 299 95 47 1886",lazzaro44@martinelli.com,"Via Maika 491",23
66,11,"Corso di Laurea in Statistica per l'Economia e l'Impresa",triennale,"Borgo Leone 34 Appartamento 58",statistica-per-leconomia-e-limpresa@uni.it,www.statistica-per-leconomia-e-limpresa.uni.it,1158,66,"sed placeat aut","Est error aut tempore. Non mollitia neque quibusdam. Cum at voluptas amet sit.","II semestre",3,7,www.eum.uni.it,1158,77,77,Cesidia,Barbieri,"+66 299 95 47 1886",lazzaro44@martinelli.com,"Via Maika 491",23
75,12,"Corso di Laurea Magistrale in Strategie di Comunicazione",magistrale,"Strada Gentile 493",strategie-di-comunicazione@uni.it,www.strategie-di-comunicazione.uni.it,1305,75,"consectetur aut est","Tempore ut ut maiores temporibus. Quos molestiae expedita vitae ea veritatis et. Quis possimus mollitia ut. Voluptatem nam laborum et sint rem officia qui.","I semestre",1,14,NULL,1305,77,77,Cesidia,Barbieri,"+66 299 95 47 1886",lazzaro44@martinelli.com,"Via Maika 491",23
6,1,"Corso di Laurea Magistrale in Biologia marina",magistrale,"Via Colombo 378 Piano 9",biologia-marina@uni.it,www.biologia-marina.uni.it,105,6,"et totam eius","Et aut cupiditate molestiae consequatur dolor perferendis voluptatem. Neque quibusdam molestias deleniti magnam ipsum id.","I semestre",2,11,NULL,105,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
7,1,"Corso di Laurea Magistrale in Biologia molecolare",magistrale,"Strada Armando 86 Piano 9",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,116,7,"quia voluptatibus ut","Dignissimos delectus eos sapiente rerum nobis. Debitis ut laboriosam consequatur sapiente quae. Incidunt facere at reiciendis. Totam cumque dignissimos libero et.","II semestre",1,9,NULL,116,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
18,3,"Corso di Laurea Magistrale in Ingegneria Civile",magistrale,"Contrada Moretti 163",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,315,18,"quasi est consequuntur","Autem in id quibusdam natus magnam quasi sit. Est aut et minima numquam dicta modi.","II semestre",2,5,www.at.uni.it,315,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
24,4,"Corso di Laurea Magistrale in Ingegneria dell'Automazione",magistrale,"Strada Ippolito 684",ingegneria-dellautomazione@uni.it,www.ingegneria-dellautomazione.uni.it,425,24,"doloribus aspernatur dolore","Mollitia rem et tenetur sit ea doloremque modi. Numquam qui dolores voluptatibus. Nemo hic esse quia.","II semestre",2,9,NULL,425,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
26,4,"Corso di Laurea Magistrale in Ingegneria Informatica",magistrale,"Via Milani 9",ingegneria-informatica@uni.it,www.ingegneria-informatica.uni.it,449,26,"quae fugiat laudantium","Quo unde aut magnam. Exercitationem nesciunt sint ratione omnis autem. Quia in numquam incidunt et vitae voluptate. Non ratione numquam qui velit doloribus modi est.","I semestre",2,5,www.quod.uni.it,449,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
28,5,"Corso di Laurea in Matematica",triennale,"Strada Sorrentino 665",matematica@uni.it,www.matematica.uni.it,468,28,"et non molestiae","Magni tenetur repellat non dolorum dolorum. Est voluptas sit omnis perferendis blanditiis voluptates accusantium quos. Dignissimos et ipsam earum iure explicabo et ea omnis.","I semestre",1,9,NULL,468,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
32,6,"Corso di Laurea in Dietistica",triennale,"Via Giovanna 10",dietistica@uni.it,www.dietistica.uni.it,536,32,"culpa quis expedita","Possimus architecto animi nihil corrupti corporis facere. Consequatur odit est vel eum iste. Nihil ex iste quasi iusto.","I semestre",1,12,NULL,536,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
45,8,"Corso di Laurea in Chimica",triennale,"Contrada Battaglia 163 Piano 6",chimica@uni.it,www.chimica.uni.it,799,45,"ipsam qui quo","Nisi cum ea quia rem. Animi non et omnis dolor nulla explicabo nemo. Maiores perferendis nihil sint.","I semestre",1,6,www.et.uni.it,799,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,824,46,"commodi sint fugit","Ipsum inventore nisi pariatur voluptatem adipisci nostrum blanditiis vitae. Numquam temporibus temporibus illo quo culpa.","II semestre",1,11,www.maiores.uni.it,824,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,831,46,"quam dolore qui","Molestiae maxime nostrum aut voluptatem sit tempora est. Sunt commodi molestias laborum iure mollitia. Autem consequatur quae laborum et enim velit id. Ipsum quidem veritatis eligendi error quo.","I semestre",3,7,www.esse.uni.it,831,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
48,8,"Corso di Laurea in Scienze e Tecnologie per l'Ambiente",triennale,"Strada Lombardi 89 Piano 3",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,864,48,"qui rerum dolor","Dicta est debitis quos necessitatibus dignissimos repellat itaque. Corrupti molestiae sit porro sint eum. Vel ducimus quia autem aliquid. Ratione dolor qui ut similique est mollitia rerum et.","I semestre",2,7,www.doloribus.uni.it,864,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
52,8,"Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente",magistrale,"Rotonda Ferrari 38",scienze-e-tecnologie-per-lambiente@uni.it,www.scienze-e-tecnologie-per-lambiente.uni.it,936,52,"quaerat et soluta","Suscipit iusto dolor aut est rerum. Saepe exercitationem nemo porro nihil possimus.","I semestre",2,13,www.eos.uni.it,936,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
53,9,"Corso di Laurea in Economia",triennale,"Via Edvige 422",economia@uni.it,www.economia.uni.it,945,53,"quidem minus minus","Id et tempore iure quia aspernatur ut quaerat. Distinctio nam et quo voluptatum reiciendis velit rerum veniam. Sequi magnam est quasi ratione.","II semestre",1,14,www.quia.uni.it,945,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
53,9,"Corso di Laurea in Economia",triennale,"Via Edvige 422",economia@uni.it,www.economia.uni.it,960,53,"nemo fugiat rerum","Impedit vel pariatur consequatur sequi. Dicta atque aspernatur hic expedita.","II semestre",3,12,www.est.uni.it,960,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
63,10,"Corso di Laurea Magistrale in Innovazione e Servizio Sociale",magistrale,"Incrocio Lombardi 6 Appartamento 60",innovazione-e-servizio-sociale@uni.it,www.innovazione-e-servizio-sociale.uni.it,1114,63,"voluptas hic laboriosam","Fugiat iusto harum nihil ut est. Et quia voluptatem at. Adipisci nobis eius molestiae quaerat.","II semestre",2,11,www.sit.uni.it,1114,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
70,12,"Corso di Laurea in Lingue, Letterature e Mediazione Culturale",triennale,"Contrada Lombardi 7",lingue-letterature-e-mediazione-culturale@uni.it,www.lingue-letterature-e-mediazione-culturale.uni.it,1234,70,"nihil consectetur ex","Accusamus nesciunt iusto fugit dolores quaerat. Rerum neque atque placeat. Ab vero adipisci quia asperiores et rem quam.","I semestre",3,12,NULL,1234,78,78,Kristel,Bellini,NULL,lamberto29@palmieri.org,"Strada Concetta 6",91
2,1,"Corso di Laurea in Biologia molecolare",triennale,"Incrocio Fabbri 3",biologia-molecolare@uni.it,www.biologia-molecolare.uni.it,20,2,"ut animi adipisci","Dolorem eligendi sit eius quas. Voluptas corrupti et deserunt ex et. Nostrum nemo numquam ut ratione non tempore voluptatum.","I semestre",1,4,www.et.uni.it,20,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
12,2,"Corso di Laurea in Fisica",triennale,"Strada Rossi 7 Piano 3",fisica@uni.it,www.fisica.uni.it,193,12,"veritatis non quia","Tenetur cumque sequi iure nihil. Voluptatem dolore rerum quam dolor voluptas. Laudantium harum ut ut ab excepturi vitae commodi. Sed nihil aut officia.","II semestre",1,8,www.est.uni.it,193,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
14,2,"Corso di Laurea Magistrale in Fisica",magistrale,"Piazza Nathan 77 Piano 2",fisica@uni.it,www.fisica.uni.it,234,14,"ea impedit sit","Eveniet minus aut qui omnis necessitatibus est aliquid. Dolores modi consectetur voluptatem ut recusandae illum exercitationem. Minus dolor qui consectetur qui iste voluptas consequatur.","II semestre",2,4,www.repellat.uni.it,234,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
30,5,"Corso di Laurea Magistrale in Matematica",magistrale,"Piazza Demis 53 Appartamento 68",matematica@uni.it,www.matematica.uni.it,513,30,"eligendi sunt tempora","Dicta fugiat tempore id quia mollitia optio animi. Quia voluptas dolorem quis et. Praesentium aut dicta quas et. Unde hic at sit ipsa.","I semestre",2,5,www.vero.uni.it,513,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
37,6,"Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata",magistrale,"Contrada Sala 9",scienze-e-tecniche-dellattivita-motoria-preventiva-e-adattata@uni.it,www.scienze-e-tecniche-dellattivita-motoria-preventiva-e-adattata.uni.it,643,37,"ut ut soluta","Rem sunt molestiae quaerat illum. Aspernatur officia nobis quia quam dignissimos optio. Voluptas qui voluptate et eos voluptatem sunt.","I semestre",2,4,www.eaque.uni.it,643,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
39,7,"Corso di Laurea in Fisioterapia",triennale,"Strada Parisi 5",fisioterapia@uni.it,www.fisioterapia.uni.it,687,39,"dolores et est","Repellendus et fuga facere corporis eveniet. Aliquid aut quod ab recusandae maxime ullam. Voluptatem velit temporibus aut eum. Placeat et quia accusamus.","I semestre",3,12,www.in.uni.it,687,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
51,8,"Corso di Laurea Magistrale in Scienza dei Materiali",magistrale,"Contrada Piccarda 7",scienza-dei-materiali@uni.it,www.scienza-dei-materiali.uni.it,923,51,"aperiam eveniet cumque","Natus cum et atque aut minima tempora officiis doloribus. Dolores id tempora quisquam sequi aut. Distinctio ad id eius tenetur aut in id.","II semestre",2,7,www.temporibus.uni.it,923,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
70,12,"Corso di Laurea in Lingue, Letterature e Mediazione Culturale",triennale,"Contrada Lombardi 7",lingue-letterature-e-mediazione-culturale@uni.it,www.lingue-letterature-e-mediazione-culturale.uni.it,1228,70,"eius eum itaque","Quis inventore velit nemo quasi voluptas ullam. Aut neque quasi ut repellendus dolores molestias et. Quasi necessitatibus adipisci rerum voluptate non eum.","I semestre",2,12,NULL,1228,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
75,12,"Corso di Laurea Magistrale in Strategie di Comunicazione",magistrale,"Strada Gentile 493",strategie-di-comunicazione@uni.it,www.strategie-di-comunicazione.uni.it,1308,75,"atque sequi veritatis","Reiciendis odit laboriosam beatae voluptate molestiae repellat. Voluptas vitae dolorem repellendus odit ipsam. Qui odit quidem qui fugit quo corrupti.","II semestre",1,6,www.ipsum.uni.it,1308,79,79,Benedetta,Vitale,"+39 377 152 789",bianco.ursula@ferraro.com,"Strada Kociss 997 Piano 8",192
18,3,"Corso di Laurea Magistrale in Ingegneria Civile",magistrale,"Contrada Moretti 163",ingegneria-civile@uni.it,www.ingegneria-civile.uni.it,312,18,"officia nobis necessitatibus","Debitis quia molestiae ipsa harum necessitatibus qui. Qui dolore voluptatem ut hic ab atque pariatur. Architecto magnam fugiat dolor.","II semestre",2,12,NULL,312,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
20,4,"Corso di Laurea in Ingegneria Informatica",triennale,"Rotonda Clodovea 112 Appartamento 44",ingegneria-informatica@uni.it,www.ingegneria-informatica.uni.it,347,20,"et necessitatibus earum","Et voluptas ipsam eos fuga magni. Ea odit sapiente aliquam dolore accusamus iste suscipit consequuntur. Ullam veritatis odio necessitatibus.","I semestre",2,7,NULL,347,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
24,4,"Corso di Laurea Magistrale in Ingegneria dell'Automazione",magistrale,"Strada Ippolito 684",ingegneria-dellautomazione@uni.it,www.ingegneria-dellautomazione.uni.it,420,24,"animi aliquid consequatur","Commodi dolor minus consequatur praesentium enim. Pariatur quasi libero atque consequatur necessitatibus. Corrupti rerum dolores perspiciatis tempore maiores eum est.","II semestre",1,13,www.labore.uni.it,420,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
40,7,"Corso di Laurea in Igiene Dentale",triennale,"Rotonda Martini 446",igiene-dentale@uni.it,www.igiene-dentale.uni.it,698,40,"libero et sed","Natus dolores ipsam voluptas aut. Iure mollitia alias quod corporis. Dolores non ut aperiam illum officiis nihil laborum.","II semestre",1,6,NULL,698,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
41,7,"Corso di Laurea in Logopedia",triennale,"Strada Lisa 27",logopedia@uni.it,www.logopedia.uni.it,732,41,"nostrum accusamus molestiae","Amet tenetur consectetur et et magni rerum aliquam. Mollitia vel pariatur ullam omnis debitis neque impedit. Corporis non blanditiis quaerat exercitationem.","II semestre",3,7,NULL,732,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
44,7,"Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria",magistrale,"Via Mariani 185",odontoiatria-e-protesi-dentaria@uni.it,www.odontoiatria-e-protesi-dentaria.uni.it,780,44,"provident aspernatur aliquid","Repudiandae sed nostrum nostrum perferendis qui. Totam velit ut odit officia. Earum veniam et et cumque voluptate temporibus.","I semestre",1,8,NULL,780,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
46,8,"Corso di Laurea in Chimica Industriale",triennale,"Contrada Guerra 3",chimica-industriale@uni.it,www.chimica-industriale.uni.it,827,46,"minus accusantium porro","Quam est aut consequatur totam. Hic unde molestiae eum suscipit neque eum et. Est magnam aperiam atque.","I semestre",2,5,www.et.uni.it,827,80,80,Joey,Ferrari,NULL,marzio.mazza@hotmail.com,"Via Maika 491",17
